,id,name,host_id,City,host_name,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,Construction year,cancellation_policy,country,instant_bookable,price,review rate number,room type,service_fee
13272,38725189,Large families welcome here!,284090766,New York,Dierdre,2,83,08-20-2022,1,140,2018.0,moderate,United States,False,1036.0,2.0,Entire home/apt,207.0
13273,38559180,Charming Studio next to Central Park,24968314,New York,Jacqui,3,10,08-29-2022,1,24,2009.0,flexible,United States,False,1154.0,2.0,Private room,231.0
13274,38515796,Spacious Master Bedroom  | Roosevelt Island,293727209,New York,Pauline,2,11,12-12-2021,1,90,2009.0,moderate,United States,False,606.0,4.0,Entire home/apt,121.0
13275,38563645,Prewar fireplace escape in the city!,280444188,New York,Ann,7,3,06-03-2022,1,41,2017.0,strict,United States,True,1004.0,4.0,Private room,201.0
13276,38571450,The Library,60116071,New York,Sarah,5,8,10-19-2021,1,0,2010.0,moderate,United States,True,79.0,3.0,Private room,16.0
13277,38725893,"Cozy Bedroom on Broadway, steps from the Subway",259365836,New York,Shreya,30,8,01-04-2020,1,0,2007.0,strict,United States,True,381.0,2.0,Entire home/apt,76.0
13278,38517357,"1 Bedroom , 5 min walk to subway",293714508,New York,Lisbeth,4,5,01-20-2020,2,180,2014.0,moderate,United States,True,342.0,3.0,Entire home/apt,68.0
13279,38747811,Crash Pad in Flushing,72205340,New York,Ana,30,7,12-31-2019,1,0,2014.0,strict,United States,False,783.0,5.0,Entire home/apt,157.0
13280,38574077,30 mins from Time Square (7 train),250390126,New York,Henry,2,95,08-12-2022,1,151,2007.0,flexible,United States,False,1108.0,5.0,Private room,222.0
13281,38575633,POSH LOFT APARTMENT WITH 16 FOOT CEILINGS!,294332738,New York,German,4,44,08-22-2022,2,145,2010.0,strict,United States,True,75.0,3.0,Private room,15.0
13282,38518781,Two Bed + Two Bath Apartment with Hotel Amenities,293753583,New York,Pod,30,2,05-17-2022,9,127,2009.0,flexible,United States,True,803.0,2.0,Entire home/apt,161.0
13283,38583006,Private Bedroom One Minute from Central Park,60101290,New York,Dior,30,14,02-23-2020,1,0,2006.0,moderate,United States,True,628.0,4.0,Entire home/apt,126.0
13284,38749353,Mid-Century Modern Condo in Heart of Williamsburg,4912957,New York,Sanchit,3,3,12-29-2019,1,0,2019.0,flexible,United States,False,78.0,1.0,Entire home/apt,16.0
13285,38519757,A cozy and serene private room just for you.,292048746,New York,Conny,3,33,07-28-2022,1,170,2022.0,strict,United States,False,84.0,5.0,Entire home/apt,17.0
13286,38752368,"Beautiful, Clean, Rustic, Luxury Waterfront Lodge",447895,New York,Adam,1,34,06-26-2022,1,0,2019.0,moderate,United States,False,1172.0,2.0,Entire home/apt,234.0
13287,38753560,A very private living room and bedroom,296362224,New York,Julian,30,1,09-23-2019,1,250,2018.0,flexible,United States,False,1112.0,2.0,Entire home/apt,222.0
13288,38755516,Peaceful Harlem Haven,87399999,New York,Taela,5,48,08-21-2022,1,130,2020.0,strict,United States,True,306.0,5.0,Entire home/apt,61.0
13289,38584195,The home of love 2,294428595,New York,Shu,1,48,08-19-2022,7,147,2005.0,moderate,United States,False,274.0,1.0,Entire home/apt,55.0
13290,38522224,The Rosedale Studio Retreat (Queens NY),293791261,New York,Blackfoot,2,57,07-02-2022,1,68,2013.0,strict,United States,True,175.0,1.0,Private room,35.0
13291,38930954,"Private family friendly Brooklyn apt, Park Slope",689427,New York,Haz,28,48,08-15-2022,1,91,2007.0,strict,United States,True,160.0,5.0,Entire home/apt,32.0
13292,38774972,Bright sunny Crown Heights Bedroom,97322448,New York,Jackie,1,6,01-05-2020,1,0,2013.0,moderate,United States,True,291.0,1.0,Entire home/apt,58.0
13293,38933996,"Very safe Queens Suite, M Train 25min to Manhattan",298202707,New York,Teresa,2,77,09-06-2022,2,90,2019.0,moderate,United States,True,1137.0,1.0,Entire home/apt,227.0
13294,38776007,Luxurious NY Apt in Perfect Location,296511624,New York,Claudia,5,20,08-28-2022,1,44,2012.0,moderate,United States,False,728.0,2.0,Entire home/apt,146.0
13295,38776786,A cozy little Basement in Queens  New York,22540706,New York,Clara,30,1,10-14-2019,1,0,2017.0,strict,United States,False,1154.0,3.0,Private room,231.0
13296,38935166,Private Entrance Bedroom Astoria,105813928,New York,Cassandra,30,2,11-05-2019,1,0,2022.0,flexible,United States,True,58.0,1.0,Private room,12.0
13297,38779756,Luxury accommodation in BK,296574695,New York,Dillon,30,2,01-03-2020,3,0,2021.0,flexible,United States,False,726.0,4.0,Private room,145.0
13298,38780326,Prime Williamsburg Studio Apartment,33681829,New York,Shell,3,9,08-31-2020,1,0,2015.0,strict,United States,True,128.0,1.0,Entire home/apt,26.0
13299,38598735,Luxury  Queen Sized Bedroom With Private Bathroom,272305353,New York,Sapna,30,2,10-23-2019,3,0,2011.0,flexible,United States,True,953.0,5.0,Entire home/apt,191.0
13300,38936287,Let's have fun,297907675,New York,Bernadette,14,5,08-25-2020,1,354,2014.0,flexible,United States,True,1118.0,2.0,Entire home/apt,224.0
13301,38599919,Sleep  Haven,294553546,New York,Angella,30,18,03-16-2020,1,0,2013.0,moderate,United States,False,418.0,5.0,Private room,84.0
13302,38782462,Large Double Room - Bayside Hotel Near Train,296605957,New York,Joel,1,1,02-16-2020,24,115,2003.0,flexible,United States,True,633.0,4.0,Private room,127.0
13303,38787352,Studio 37,55527442,New York,Ekaterina,4,7,04-12-2022,1,0,2022.0,moderate,United States,True,768.0,5.0,Entire home/apt,154.0
13304,38947926,one bed apartment in the heart of staten island,298304737,New York,Mehmet,2,32,09-05-2022,1,179,2010.0,moderate,United States,False,1129.0,2.0,Entire home/apt,226.0
13305,38796849,One Block from train station S/B apartment,296745728,New York,Mervin,5,13,06-05-2022,1,50,2009.0,moderate,United States,False,1013.0,3.0,Private room,203.0
13306,38797417,Joe's City Block Apartments,296771080,New York,Joseph,30,1,10-14-2019,2,0,2019.0,moderate,United States,False,1050.0,4.0,Private room,210.0
13307,38617814,2BR garden apt Brooklyn brownstone 20mn Manhattan,26644197,New York,Mallorie,5,43,09-01-2022,1,233,2019.0,strict,United States,False,623.0,5.0,Entire home/apt,125.0
13308,38954037,Comfort zone by hospital,24033902,New York,Jessica,30,7,08-07-2022,2,108,2012.0,moderate,United States,False,822.0,4.0,Private room,164.0
13309,38618500,Cozy 2 Bedroom Apartment in Carroll Gardens,294887247,New York,John,2,118,08-25-2022,4,160,2012.0,flexible,United States,False,397.0,3.0,Private room,79.0
13310,38956772,"Fifty Hotel & Suites by Affinia, Guest Room 2 Bed",269305936,New York,Fifty Hotel & Suites,1,2,07-07-2020,4,148,2017.0,moderate,United States,False,729.0,2.0,Entire home/apt,146.0
13311,38962087,West Soho Cast Iron Original,713747,New York,Niv,11,10,07-30-2022,1,162,2016.0,moderate,United States,False,972.0,5.0,Private room,194.0
13312,38798075,"Modern ,Comfortable 2 Bedroom Apartment in Bklyn .",296787187,New York,Sherry,3,19,09-06-2022,1,302,2005.0,strict,United States,False,545.0,5.0,Private room,109.0
13313,38970498,Sunny & Clean 1 bedroom apartment for 1 guest,298543785,New York,Cathy,1,1,08-01-2022,1,228,2010.0,flexible,United States,False,149.0,5.0,Private room,30.0
13314,38802319,Beautiful soho 1 bedroom apartment,258804592,New York,Karim,7,9,06-19-2022,1,88,2016.0,moderate,United States,True,948.0,2.0,Private room,190.0
13315,38623036,Ingrid's Place,294941910,New York,Cheryl,2,132,09-05-2022,1,164,2009.0,flexible,United States,False,591.0,4.0,Entire home/apt,118.0
13316,38624089,Sunset Park's brand new luxury apartment,293765336,New York,Landy,3,7,01-01-2022,1,173,2022.0,moderate,United States,True,1000.0,3.0,Private room,200.0
13317,38971745,"Pink Oasis by Citifield, Airport & Hospitals",298205971,New York,Nina,30,39,09-01-2022,5,89,2022.0,moderate,United States,False,242.0,3.0,Entire home/apt,48.0
13318,38812729,Odessa House (Cozy Rustic Comfort),296937888,New York,Jeaneth,3,55,08-24-2022,1,341,2006.0,moderate,United States,True,976.0,4.0,Private room,195.0
13319,38813941,Modern UWS 3 bedroom flat with stunning views,2578638,New York,Raoul,45,2,03-23-2020,1,0,2003.0,moderate,United States,True,127.0,2.0,Private room,25.0
13320,38973236,"Clean, spacious 2 bed/2bath apartment in Bushwick",658618,New York,Leticia,2,22,08-15-2022,1,1,2004.0,flexible,United States,False,849.0,5.0,Entire home/apt,170.0
13321,38815886,Cozy Room in a Basement,92974704,New York,Carlton,7,22,02-22-2021,1,22,2005.0,moderate,United States,False,502.0,4.0,Entire home/apt,100.0
13322,38816761,DUMBO - 1 Bedroom Entire Apartment,1407737,New York,Selin,30,11,02-15-2020,1,0,2009.0,moderate,United States,True,617.0,4.0,Private room,123.0
13323,38626886,WARM ROOM FOR 2 A FEW MINUTES MANHATTAN,295015804,New York,Eliza,30,14,09-07-2021,1,0,2014.0,flexible,United States,False,617.0,4.0,Private room,123.0
13324,38977877,Economy BK Space for your NYC Adventure,40146897,New York,Eric,30,29,08-31-2022,1,2,2003.0,strict,United States,False,213.0,2.0,Private room,43.0
13325,38978229,Bright and Quiet Apartment in the Heart of Chelsea,8704042,New York,Maurilio,120,18,07-09-2022,1,154,2013.0,strict,United States,False,86.0,1.0,Entire home/apt,17.0
13326,38626897,Spacious 1 Bedrm Apt w/ Washer/Drier/Balcony/Elev,295015902,New York,Toni,30,6,10-28-2019,1,0,2019.0,strict,United States,True,287.0,5.0,Private room,57.0
13327,38628385,"Clean and Private room close to mall & JFK ,LGA",155913928,New York,Felipe,2,88,08-14-2022,1,35,2011.0,moderate,United States,False,155.0,5.0,Private room,31.0
13328,38641232,"NEW 1.5 BED Apt in DWNTWN BK w/ Rooftop, W/D",5637358,New York,Mary,31,3,02-28-2022,1,10,2013.0,strict,United States,False,1036.0,1.0,Private room,207.0
13329,38817916,Modern Scandinavian Oasis in Tree-Lined Park Slope,11577427,New York,Sarah,3,130,08-21-2022,1,305,2008.0,moderate,United States,False,1040.0,5.0,Private room,208.0
13330,38820519,Nolita 1 Bedroom Apartment,109276977,New York,Ernie,2,15,06-13-2022,1,0,2022.0,moderate,United States,True,308.0,2.0,Entire home/apt,62.0
13331,38820911,"Soho private room, great location and ameneties",52251660,New York,Ahmad,1,9,09-04-2022,1,355,2009.0,moderate,United States,True,670.0,4.0,Entire home/apt,134.0
13332,38978429,Charming Studio **West Village**,55293656,New York,Victoria,10,4,05-16-2021,1,249,2012.0,strict,United States,True,836.0,2.0,Entire home/apt,167.0
13333,38978583,"Beautiful, gut renovated 1br in SOHO.",1584008,New York,David,2,16,06-19-2021,1,0,2014.0,moderate,United States,False,1196.0,2.0,Entire home/apt,239.0
13334,38978715,Vanderbilt Property I,57064846,New York,Inna,30,37,01-29-2022,3,250,2016.0,strict,United States,True,390.0,1.0,Entire home/apt,78.0
13335,38827457,LUXURY Celebrity LOFT@Union Square-3Bedroom Duplex,295860624,New York,Lamia,5,19,08-17-2022,1,153,2016.0,moderate,United States,False,461.0,3.0,Entire home/apt,92.0
13336,38644229,"Love my Room, 3A, Work Space",210040180,New York,Joan,1,16,09-03-2022,5,355,2022.0,moderate,United States,False,543.0,4.0,Private room,109.0
13337,38645543,民宿套房. 獨立出入.布鲁克林区,121370311,New York,Harry,30,6,01-07-2021,1,9,2017.0,moderate,United States,True,642.0,1.0,Entire home/apt,128.0
13338,38645666,Stylish and Cozy One Bedroom,274605727,New York,Renata,2,15,08-06-2022,1,338,2016.0,moderate,United States,True,815.0,3.0,Entire home/apt,163.0
13339,38978740,eleganthouse 1,277189219,New York,Gloria,2,2,12-30-2019,1,0,2021.0,moderate,United States,False,542.0,3.0,Entire home/apt,108.0
13340,38835934,Best location of Bushwick,6914686,New York,Ronan,2,7,08-22-2022,1,151,2006.0,flexible,United States,False,168.0,5.0,Entire home/apt,34.0
13341,38836825,Enjoy your holidays in New York city,210577527,New York,Khan,30,3,12-15-2019,1,0,2007.0,flexible,United States,True,312.0,3.0,Private room,62.0
13342,38980221,1899 Historic Luxury Brooklyn Brownstone (Vintage),4414774,New York,Kristopher,4,110,09-01-2022,1,26,2019.0,strict,United States,False,969.0,2.0,Private room,194.0
13343,38837553,Awesome 3rd Floor Apt,37909396,New York,Nehi,30,1,11-02-2019,1,0,2003.0,flexible,United States,False,749.0,4.0,Entire home/apt,150.0
13344,38645987,Charming  pre war Brownstone.,295229934,New York,Jessica,30,39,03-13-2020,1,0,2005.0,strict,United States,False,1172.0,3.0,Entire home/apt,234.0
13345,38646409,Flushing/Elmhurst Masterbedroom,295247374,New York,Rafael,1,114,08-10-2022,7,72,2019.0,moderate,United States,True,432.0,3.0,Private room,86.0
13346,38839113,Comfy One-Bedroom Penthouse Apartment in UES,297358362,New York,Jennifer,30,2,01-01-2020,1,0,2021.0,moderate,United States,False,226.0,4.0,Entire home/apt,45.0
13347,38839819,Washington Heights- Comfy Home,80789850,New York,Jodie,1,38,05-29-2022,1,47,2005.0,moderate,United States,False,819.0,3.0,Private room,164.0
13348,38983890,Gayla's Historic Garden Apartment and Home Theater,77226038,New York,Gayla,5,69,09-03-2022,1,138,2009.0,strict,United States,False,928.0,3.0,Entire home/apt,186.0
13349,38841106,Midtown convenience,27977002,New York,Jane,2,2,09-26-2021,1,0,2017.0,flexible,United States,True,701.0,4.0,Private room,140.0
13350,38848670,Sunny suite in a penthouse in the East Village,2807987,New York,Valeria,4,2,12-08-2019,2,3,2018.0,flexible,United States,True,212.0,2.0,Entire home/apt,42.0
13351,38986627,Beautiful Modern Studio in Luxury Building,11968663,New York,Jon,25,3,01-02-2022,1,0,2004.0,strict,United States,False,166.0,2.0,Entire home/apt,33.0
13352,38849102,Private! 2br/2ba&Patio In the heart of Chelsea NYC,297452190,New York,Ruben,3,100,08-24-2022,1,49,2016.0,strict,United States,False,602.0,3.0,Private room,120.0
13353,38655825,Duplex in Brooklyn,295330450,New York,Karen,30,9,02-16-2020,1,83,2018.0,flexible,United States,False,643.0,5.0,Private room,129.0
13354,38990832,2 beds Private room  near chinatown flushing,298747627,New York,Sheldon,2,15,08-31-2022,4,160,2006.0,flexible,United States,True,1121.0,3.0,Entire home/apt,224.0
13355,38664426,Huge Luxury Basement studio apartment,167510916,New York,Horace,30,3,02-17-2020,1,180,2018.0,strict,United States,False,489.0,3.0,Shared room,98.0
13356,38853605,Habitacion como en tu Casa. Tengo una Perrita.,297498338,New York,Aracelis,30,2,12-06-2019,1,0,2007.0,flexible,United States,False,105.0,5.0,Private room,21.0
13357,38866268,Cozy Brooklyn Apartment 2 minutes from Subway,1746765,New York,Nick,4,52,08-29-2022,1,116,2007.0,moderate,United States,False,759.0,1.0,Private room,152.0
13358,38870540,PRIVATE 2 BEDROOM APARTMENT - PET FRIENDLY,297656889,New York,D. Anthony,3,11,05-24-2020,1,0,2011.0,moderate,United States,False,1014.0,4.0,Entire home/apt,203.0
13359,38993493,"The Gregory Hotel, Tailored Double (2 Double Beds)",298338860,New York,The Gregory Hotel,30,5,03-07-2020,4,365,2017.0,moderate,United States,True,971.0,4.0,Entire home/apt,194.0
13360,38871661,"Modern, ideal long term, Montefiore professionals",297673205,New York,Michael,3,74,08-01-2022,2,148,2016.0,strict,United States,True,757.0,1.0,Private room,151.0
13361,38877730,Beautiful & Massive 4 bdr with Bonus Perks!,297734914,New York,Yasunori,1,112,08-22-2022,1,250,2018.0,strict,United States,True,603.0,2.0,Private room,121.0
13362,38666081,Brooklyn Loft,8672281,New York,Isaac,4,9,08-28-2022,1,19,2021.0,moderate,United States,True,466.0,4.0,Entire home/apt,93.0
13363,38996102,3BR/1BA Cozy Beautiful Brooklyn Apartment,144687633,New York,Bea,5,53,08-23-2022,1,113,2008.0,strict,United States,False,903.0,4.0,Entire home/apt,181.0
13364,38688328,Oasis Stay NY - Full 2 bedroom; 18 mins from NYC,113585636,New York,Jenny,1,70,08-14-2022,1,347,2017.0,strict,United States,False,822.0,5.0,Private room,164.0
13365,38880364,"Big Apple Dreams: quiet, studio hotel apartment",297621781,New York,Lindsey,1,13,06-16-2022,1,79,2021.0,strict,United States,True,1112.0,1.0,Private room,222.0
13366,38883635,"Manhattan, upper W. Side, near Columbia,35’TimeSq.",297794139,New York,Hello,30,8,08-10-2022,3,130,2015.0,moderate,United States,True,546.0,5.0,Entire home/apt,109.0
13367,38997592,"Stylish 1BR garden level apt, Park Slope Brooklyn",298817288,New York,Rezi,6,45,07-29-2022,1,115,2020.0,moderate,United States,True,171.0,4.0,Entire home/apt,34.0
13368,38888708,"Quiet, stylish loft feet from Subway!",297826852,New York,Ben,30,2,11-03-2019,2,0,2008.0,strict,United States,False,922.0,5.0,Entire home/apt,184.0
13369,38694732,Private Bedroom/Bathroom in Yogi's Brownstone,17832807,New York,Davis,30,5,04-01-2020,1,0,2016.0,moderate,United States,True,633.0,1.0,Entire home/apt,127.0
13370,38998620,Bright luxury 1 bedroom next to the High Line,195039053,New York,Uliana,30,7,12-17-2019,1,0,2015.0,flexible,United States,True,319.0,2.0,Private room,64.0
13371,38695193,Manhattan: Private Bedroom In Chinatown,101290167,New York,Jamie,30,2,02-16-2020,1,0,2022.0,strict,United States,True,229.0,3.0,Entire home/apt,46.0
13372,38697036,Spacious 1 bedroom apt with garden access,31481921,New York,Alexandre,30,94,09-05-2022,1,87,2009.0,flexible,United States,True,1200.0,4.0,Entire home/apt,240.0
13373,38702827,Trendy Location ⚡ Private Room with Desk❤️,279648327,New York,Sinan,30,3,03-21-2020,5,0,2017.0,moderate,United States,False,55.0,5.0,Entire home/apt,11.0
13374,38898269,CENTRAL PARK APT - ALL MUSEUMS!!,297904807,New York,Jey,2,91,09-01-2022,1,244,2009.0,moderate,United States,False,627.0,3.0,Private room,125.0
13375,38999822,Room/quite hood. Close Metro. Parking in the ST.,298560290,New York,Andres,30,4,12-02-2019,1,0,2019.0,flexible,United States,True,681.0,5.0,Private room,136.0
13376,38703473,Sun-Soaked Oasis in the Bed Stuy Sky,70995022,New York,Laura,30,3,12-31-2019,1,0,2007.0,moderate,United States,True,433.0,4.0,Entire home/apt,87.0
13377,38703805,"Private Room w/ Private Hot Tub, Sauna & Patio",5341818,New York,Amy,1,29,08-24-2022,4,71,2022.0,strict,United States,True,859.0,1.0,Entire home/apt,172.0
13378,39001725,Pvt room in BK- steps to Prospect Park and Metro,27483010,New York,Veronica,2,29,08-21-2022,1,17,2012.0,flexible,United States,False,162.0,5.0,Entire home/apt,32.0
13379,38905319,Hip Trendy and Convenient!,51954926,New York,K,1,48,08-26-2022,2,12,2004.0,strict,United States,False,1171.0,1.0,Entire home/apt,234.0
13380,38908049,"Spacious Bright and Affordable studio , UES",171521049,New York,Anastasia,3,7,11-21-2020,1,0,2022.0,strict,United States,False,948.0,2.0,Entire home/apt,190.0
